ID;PUNTO DE MEDICION;ESTADO;FECHA;DIAF;MESF;ANOF;HORA;HORARIO;CAUDAL ACUMULADO ANTERIOR;CAUDAL ACUMULADO;LECTURA MES ANTERIOR;LECTURA REGISTRO;INSTRUMENTO
SRM47;"Rebombeo T Breña Mora hacia el Norte 4""";Operacion Correcta;30/6/22;30;6;2022;9:57:00 a. m.;AM;21.069,00;21.688,00;5,1;5,35; MA 
SRM19;Entrada Chorreras I a Tanque San Isidro;Operacion Correcta;30/6/22;30;6;2022;10:19:00 a. m.;AM;10.798,00;36.996,00;10,98;7,89; MA 
SRM18;Entrada Chorreras II a Tanque San Isidro;Operacion Correcta;30/6/22;30;6;2022;10:20:00 a. m.;AM;1.243.436,00;1.294.169,00;22,64;18,58; MA 
SRM52;"Salida Tanque San Isidro Oeste 6""";Operacion Correcta;30/6/22;30;6;2022;10:12:00 a. m.;AM;1.395.798,00;1.423.655,00;15,66;16,24; MA 
SRM27;Salida Tanq San Isidro a San Francisco Bunt Planet;Operacion Correcta;30/6/22;30;6;2022;10:22:00 a. m.;AM;1.058.230,00;1.080.106,00;12,02;12,6; MA 
SRM29;Salida Pricipal Tanque San Isidro Bunt Planet;Operacion Correcta;30/6/22;30;6;2022;10:21:00 a. m.;AM;3.407.159,00;3.480.027,00;41,66;41,35; MA 
SIM17;Cementerio  Bunt Planet;Problema de energización;30/6/22;30;6;2022;10:41:00 a. m.;AM;789.819,43;803.966,64;8,1;7,39; MA 
SIM18;Mas x Menos Bunt Planet;Punto Sin Macromedidor;30/6/22;30;6;2022;8:06:00 a. m.;AM;1.207.406,20;1.232.859,30;14,59;13,36; MA 
SIM19;Cruz Roja Bunt Planet;Estación Fuera de Operación Definitiva;30/6/22;30;6;2022;;AM;;;;; MA 
SIM53;Entrada al Tanque San Francisco (T4);Operacion Correcta;30/6/22;30;6;2022;8:00:00 a. m.;AM;495.694,00;518.901,00;12,01;; MA 
SRM01;"Presa Concepción Cieneguita  (Cienega Norte) (4"")";Operacion Correcta;30/6/22;30;6;2022;11:14:00 a. m.;AM;2.154.075,00;2.220.143,00;26,5;27,43; MA 
SRM48;Caja a la Entrada de T Cienega Sur Nuevo;Operacion Correcta;30/6/22;30;6;2022;10:55:00 a. m.;AM;1.313.061,00;1.364.177,00;20,61;19,51; MA 
SRM49;Caja a la Entrada de T Cienega Sur Nuevo;Operacion Correcta;30/6/22;30;6;2022;10:55:00 a. m.;AM;57.991,00;89.943,00;14,56;16,7; MA 
SRM11;Tanque ChamacoEntrada del Tirol;Operacion Correcta;30/6/22;30;6;2022;11:30:00 a. m.;AM;1.915.174,00;2.073.058,00;53,51;62,2; MA 
SRM07;"Cond Tanq. Chaverri T 90 Linea I  (8"")";Macromedidor en mal estado;30/6/22;30;6;2022;10:45:00 a. m.;AM;;;;; MA 
SRM08;"Cond Tanq. Chaverri T90 Linea II  (8"")";Macromedidor en mal estado;30/6/22;30;6;2022;10:46:00 a. m.;AM;9.713.804,00;9.938.459,00;52,16;104,34; MA 
SRM09;"Chaverri cinlindrico 90 Final ( 8"" )";Linea fuera de Operación;30/6/22;30;6;2022;10:43:00 a. m.;AM;;579.299,89;;; MA 
SRM42;"Conducción Noventa a Palmar (4"")";Operacion Correcta;30/6/22;30;6;2022;10:34:00 a. m.;AM;832.165,51;861.960,74;16,1;14,68; MA 
SRM05;"Vertedero Tanque Noventa (18"") (Intrusivo)";Punto Sin Macromedidor;30/6/22;30;6;2022;;AM;;;;; MA 
;Iris Hernández;Operacion Correcta;30/6/22;30;6;2022;8:22:00 a. m.;AM;94.408,00;160.309,00;18,46;15,95; M1  
PEND;Derivación ASADA San Pedro de Barva;Macromedidor en mal estado;30/6/22;30;6;2022;;AM;;;;; M2  
BM09;Botho Steinvorth;Operacion Correcta;30/6/22;30;6;2022;8:27:00 a. m.;AM;2.872.877,70;2.977.055,50;93,26;35,7; MA 
BM08;Llegada de las 29 al Tanque Steinvorth;Operacion Correcta;30/6/22;30;6;2022;8:19:00 a. m.;AM;1.846.252,00;1.877.750,00;11,38;17,54; MA 
BM21;"Conducción Flores al Tirol (8"") Saliendo";Macromedidor en mal estado;30/6/22;30;6;2022;8:49:00 a. m.;AM;4.855.063,10;5.123.958,90;65,56;93,93; MA 
;29 Catarata;Operacion Correcta;30/6/22;30;6;2022;10:21:00 a. m.;AM;41.547,00;88.880,00;18,69;17,12;
BM16;Arrieta;Operacion Correcta;30/6/22;30;6;2022;9:37:00 a. m.;AM;3.459.177,40;3.548.002,70;30,87;36,15; MA 
;La Anexa;Datos Irregulares;30/6/22;30;6;2022;9:43:00 a. m.;AM;101.147,00;109.722,00;;0,71; M1 
BM03;Carlos Steinvorth;Operacion Correcta;30/6/22;30;6;2022;9:57:00 a. m.;AM;3.226.963,30;3.316.547,50;24,13;30,31; MA 
;29 A;Datos Irregulares;30/6/22;30;6;2022;10:48:00 a. m.;AM;;93.025,00;;; M1 
BM14;Sacramento;Operacion Correcta;30/6/22;30;6;2022;11:11:00 a. m.;AM;3.068.050,00;3.139.688,00;28,97;29,21; MA 
BM19;"Marin Cañas Electromagnetico 2""";Operacion Correcta;30/6/22;30;6;2022;9:36:00 a. m.;AM;192.737,00;194.817,00;0,67;0,8; MA 
BM13;"Llegada al Tanque Marin Cañas  ( 6"")";Operacion Correcta;30/6/22;30;6;2022;9:42:00 a. m.;AM;9.747.511,00;10.105.372,00;125,77;138,03; MA 
BM20;"Chorreras a San Isidro  II  (6"")  J";Operacion Correcta;30/6/22;30;6;2022;9:52:00 a. m.;AM;5.944.536,00;6.001.549,00;24,03;16,51; MA 
BM18;"Chorreras a San Isidro I  (6"")    J";Operacion Correcta;30/6/22;30;6;2022;10:00:00 a. m.;AM;7.946.942,00;7.973.372,00;20,14;10,3; MA 
BM15;"Marin Cañas Chorreras  ( 8"")";Operacion Correcta;30/6/22;30;6;2022;10:09:00 a. m.;AM;6.811.148,00;7.158.595,00;122,6;143,4; MA 
BM10;"El Higueron 8""  (6"")";Operacion Correcta;30/6/22;30;6;2022;10:14:00 a. m.;AM;6.086.121,00;6.225.710,00;40,87;70,09; MA 
BM11;"LA Gemela #1 (6"")";Operacion Correcta;30/6/22;30;6;2022;10:16:00 a. m.;AM;3.895.228,00;3.917.322,00;8,2;8,53; MA 
BM12;"LA Gemela #2  (6"")";Operacion Correcta;30/6/22;30;6;2022;10:18:00 a. m.;AM;5.705.988,00;5.830.948,00;23,71;128,89; MA 
BM06;Chorreras Naciente 350 mm  (Intrusivo);Macromedidor en mal estado;30/6/22;30;6;2022;10:21:00 a. m.;AM;;;94,5;107,63; M2 
SRM20;"Marin Cañas  Brasilia (4"") (en Tanque Brasilia)";Problema de energización;30/6/22;30;6;2022;9:20:00 a. m.;AM;806.892,00;;20,46;21,4; MA 
SRM21;"Conducción Flores al Tirol (6"") Llegando";Operacion Correcta;30/6/22;30;6;2022;8:47:00 a. m.;AM;1.215.797,00;1.394.655,00;68,2;69,8; M1 
SRM24;"Purificador Chalet Ingreso  Sn Rafael (6"")";Operacion Correcta;30/6/22;30;6;2022;8:53:00 a. m.;AM;1.283.123,00;1.346.196,00;27,73;25,37; MA 
SRM23;"Purificador Chalet Salida  Sn Rafael (6"")";Operacion Correcta;30/6/22;30;6;2022;8:55:00 a. m.;AM;1.113.695,00;1.170.681,00;27,46;14,81; MA 
;Mata Plátano;Operacion Correcta;30/6/22;30;6;2022;2:02:00 p. m.;PM;37.106,00;59.668,57;9,67;3,88;
BM25;"Sacramento 3""";Operacion Correcta;30/6/22;30;6;2022;11:27:00 a. m.;AM;66.825,00;76.891,00;;3,13;
SPM01;"Pozo Miraflores        ( 8"" )";Pozo Apagado;1/8/22;1;8;2022;1:40:00 a. m.;AM;2.999.805,00;3.000.556,00;  ;  ; MA 
HM26;"Pozo La Esperanza I A ( 6"" )";Operacion Correcta;1/8/22;1;8;2022;1:51:00 p. m.;PM;4.884.444,00;5.019.713,00;49,5;50,4; MA 
HM15;"Pozo La Esperanza II  ( 6"" )";Pozo Apagado;1/8/22;1;8;2022;1:59:00 p. m.;PM;4.293,00;4.293,00;  ;  ; MA 
HM07;Pozo Real Santamaría;Operacion Correcta;1/8/22;1;8;2022;1:56:00 p. m.;PM;16.188.346,00;16.383.779,00;72,71;71,52; MA 
HM17;"Pozo Trebol (8"")";Operacion Correcta;1/8/22;1;8;2022;1:38:00 p. m.;PM;3.641.865,00;3.834.004,00;68,5;68,5; MA 
HM10;"Pozo Monte Alegre ( 6"" )";Operacion Correcta;1/8/22;1;8;2022;2:10:00 p. m.;PM;787.954,21;825.447,64;  ;25,66; MA 
HM12;"Pozo Granada ( 10"" )";Operacion Correcta;1/8/22;1;8;2022;1:42:00 p. m.;PM;3.646.535,00;3.739.501,00;34;36,4; MA 
HM21;"Pozo Aurora II  ( 4"" )";Pozo Apagado;1/8/22;1;8;2022;1:36:00 p. m.;PM;156.663,30;156.663,30;  ;  ; MA 
HM20;"Pozo Aurora III  ( 4"" )";Pozo Apagado;1/8/22;1;8;2022;1:48:00 p. m.;PM;135.775,73;135.775,73;  ;  ; MA 
HM11;"Pozo Malinches   I ( 6"" )";Operacion Correcta;1/8/22;1;8;2022;1:21:00 p. m.;PM;415.930,45;545.018,61;49,06;49,3; MA 
HM22;Medidor para venta de agua Malinches;Operacion Correcta;1/8/22;1;8;2022;1:31:00 p. m.;PM;960,67;960,67;  ;  ; MA 
HM14;"Pozo Malinches  II  ( 6"" )";Macromedidor en mal estado;1/8/22;1;8;2022;1:10:00 p. m.;PM;140.467,00;365.488,22;81,49;81,4; M2 
HM06;"Pozo San Vicente        ( 10"" )";Pozo Apagado;1/8/22;1;8;2022;8:50:00 a. m.;AM;7.514.750,00;7.651.318,00;52,86;  ; MA 
HM18;"Pozo Claretiano         ( 10"" )";Operacion Correcta;1/8/22;1;8;2022;1:17:00 p. m.;PM;5.397.256,00;5.529.638,00;47,5;48; MA 
HM19;"Pozo Boruca (8"")";Operacion Correcta;1/8/22;1;8;2022;12:51:00 p. m.;PM;95.408,60;159.967,94;23,52;23,27; MA 
BM17;"Pozo Malinches Real  ( 8"" )";Pozo Apagado;1/8/22;1;8;2022;1:00:00 p. m.;PM;1.171.998,00;1.173.275,00;  ;  ; MA 
SRM28;"Pozo Los Altos I  ( 4"" )";Pozo Apagado;1/8/22;1;8;2022;8:21:00 a. m.;AM;302.506,00;303.058,00;  ;  ; MA 
SRM37;Pozo Los Altos II ;Pozo Apagado;1/8/22;1;8;2022;8:25:00 a. m.;AM;1.765.537,30;1.767.096,10;  ;  ; MA 
SRM32;"Pozo Matasanos      ( 4"" )";Pozo Apagado;1/8/22;1;8;2022;8:15:00 a. m.;AM;443.365,00;443.894,00;  ;  ; MA 
SRM26;Pozo Joya 1;Pozo Apagado;1/8/22;1;8;2022;7:20:00 a. m.;AM;504.250,92;504.358,43;  ;  ; MA 
SRM33;Pozo Joya 2;Pozo Apagado;1/8/22;1;8;2022;7:21:00 a. m.;AM;3.315.386,90;3.315.609,50;  ;  ; MA 
HM13;"Pozo Joya 3 (8"")";Pozo Apagado;1/8/22;1;8;2022;8:37:00 a. m.;AM;2.348.345,00;2.348.885,00;  ;  ; MA 
SRM30;"Pozo Santiago ( 8"" )";Pozo Apagado;1/8/22;1;8;2022;7:29:00 a. m.;AM;1.535.442,00;1.542.826,00;  ;  ; MA 
SRM25;"Pozo Burial       ( 6"" )";Pozo Apagado;1/8/22;1;8;2022;7:40:00 a. m.;AM;1.540.507,00;1.544.028,00;  ;  ; MA 
SRM12;"Pozo Highland Ranch (3"")";Pozo Apagado;1/8/22;1;8;2022;9:52:00 a. m.;AM;607.532,00;612.217,00;11,69;  ; MA 
SIM04;Pozo Santa Cruz I        ;Pozo Apagado;1/8/22;1;8;2022;8:15:00 a. m.;AM;1.631.622,00;1.643.329,00;  ;  ; MA 
SIM02;"Pozo Santa Cruz II (8"")";Macromedidor en mal estado;1/8/22;1;8;2022;8:15:00 a. m.;AM;;;  ;  ; MA 
SIM12;"Mata Maiz Llegando al Tanque 4""";Operacion Correcta;1/8/22;1;8;2022;8:43:00 a. m.;AM;611.471,00;641.560,00;12,78;13,23; MA 
SIM13;"Mata Caña llegando al Tanque 4""";Operacion Correcta;1/8/22;1;8;2022;8:43:00 a. m.;AM;888.364,00;910.866,00;8,43;8,25; MA 
SIM14;"Limpieza Tanque Victoria 8""";Operacion Correcta;;0;7;2022;;AM;19.829,00;;;; MA 
SIM01;"Tanque Succion  tanque Victoria 6""";Operacion Correcta;;0;7;2022;;AM;1.344.247,00;;15;; MA 
SIM09;"Rebombeo Chizos t. victoria 6""";Operacion Correcta;1/8/22;1;7;2022;8:40:00 a. m.;AM;823.384,52;828.864,28;  ;  ; MA 
SIM10;"Rebombeo Victoria  hacia el norte 4""";Operacion Correcta;1/8/22;1;7;2022;8:59:00 a. m.;AM;18.157,91;18.458,76;0,16;0,1; MA 
PEND;"Victoria Saliendo 6""";Operacion Correcta;1/8/22;1;8;2022;8:39:00 a. m.;AM;1.522.589,00;1.567.634,00;18,9;35,14; MA 
SIM16;"Rebombeo Sn Josecito 1  T Sta Cecilia (4"")";Operacion Correcta;1/8/22;1;8;2022;9:54:00 a. m.;AM;260.076,00;265.057,00;;; MA 
SIM05;"Desarenador Sta Cecilia  T Sta Cecilia Oeste (4"")";Operacion Correcta;1/8/22;1;10;2022;9:52:00 a. m.;AM;464.033,90;475.571,44;;5,79; MA 
SIM08;"Desarenador Sta Cecilia  T Sta Cecilia Este (4"")";Operacion Correcta;1/8/22;1;10;2022;9:46:00 a. m.;AM;453.303,18;463.420,95;;8,38; MA 
SIM06;"Fuente Yurro Hondo T Chilillal (4"")";Operacion Correcta;1/8/22;1;10;2022;10:16:00 a. m.;AM;183.648,00;194.088,00;6,46;2,34; MA 
SIM07;"Fuente Tranqueras T Chilillal (4"")";Operacion Correcta;1/8/22;1;10;2022;10:18:00 a. m.;AM;23.750,00;30.644,00;2,77;5,97; MA 
SRM04;Entrada Predio  Breña Mora (Estación Esquina);Estación Fuera de Operación Definitiva;;0;11;2022;;AM;;;;; MA 
SRM51;Breña Mora Entrada Planta;Operacion Correcta;1/8/22;1;12;2022;10:42:00 a. m.;AM;1.347.430,30;1.389.453,60;16,5;16; MA 
SRM50;Breña Mora Salida Planta Tratamiento;Operacion Correcta;1/8/22;1;2;2023;10:37:00 a. m.;AM;1.176.661,30;1.214.120,00;19,3;20; MA 
PEND;Salida Tanque Breña Mora  Tanque San Isidro;Operacion Correcta;1/8/22;1;2;2023;10:34:00 a. m.;AM;96.808,00;111.184,00;16,83;22,63; MA 
SRM46;"Rebombeo T Sn Isidro  T Breña Mora (6"")";Macromedidor en mal estado;1/8/22;1;2;2023;10:36:00 a. m.;AM;13.386,00;13.425,00;;  ; MA 
SRM47;"Rebombeo T Breña Mora hacia el Norte 4""";Operacion Correcta;1/8/22;1;2;2023;10:34:00 a. m.;AM;21.688,00;22.314,00;5,35;0,93; MA 
SRM19;Entrada Chorreras I a Tanque San Isidro;Operacion Correcta;1/8/22;1;2;2023;11:06:00 a. m.;AM;36.996,00;66.458,00;7,89;3,99; MA 
SRM18;Entrada Chorreras II a Tanque San Isidro;Operacion Correcta;1/8/22;1;2;2023;11:04:00 a. m.;AM;1.294.169,00;1.348.776,00;18,58;14,4; MA 
SRM52;"Salida Tanque San Isidro Oeste 6""";Operacion Correcta;1/8/22;1;2;2023;11:00:00 a. m.;AM;1.423.655,00;1.454.432,00;16,24;17,26; MA 
SRM27;Salida Tanq San Isidro a San Francisco Bunt Planet;Operacion Correcta;1/8/22;1;2;2023;11:03:00 a. m.;AM;1.080.106,00;1.103.768,00;12,6;14,34; MA 
SRM29;Salida Pricipal Tanque San Isidro Bunt Planet;Operacion Correcta;1/8/22;1;2;2023;11:02:00 a. m.;AM;3.480.027,00;3.559.471,00;41,35;44,06; MA 
SIM17;Cementerio  Bunt Planet;Problema de energización;1/8/22;1;2;2023;7:55:00 a. m.;AM;803.966,64;819.539,70;7,39;8,05; MA 
SIM18;Mas x Menos Bunt Planet;Punto Sin Macromedidor;1/8/22;1;3;2023;7:58:00 a. m.;AM;1.232.859,30;1.261.224,20;13,36;14,18; MA 
SIM19;Cruz Roja Bunt Planet;Estación Fuera de Operación Definitiva;;0;3;2023;;AM;;;;; MA 
SIM53;Entrada al Tanque San Francisco (T4);Operacion Correcta;1/8/22;1;3;2023;7:47:00 a. m.;AM;518.901,00;543.963,00;;10,57; MA 
SRM01;"Presa Concepción Cieneguita  (Cienega Norte) (4"")";Operacion Correcta;1/8/22;1;3;2023;9:37:00 a. m.;AM;2.220.143,00;2.295.085,00;27,43;27,7; MA 
SRM48;Caja a la Entrada de T Cienega Sur Nuevo;Operacion Correcta;1/8/22;1;3;2023;9:18:00 a. m.;AM;1.364.177,00;1.420.221,00;19,51;20,48; MA 
SRM49;Caja a la Entrada de T Cienega Sur Nuevo;Operacion Correcta;1/8/22;1;4;2023;9:17:00 a. m.;AM;89.943,00;128.911,00;16,7;15,53; MA 
SRM11;Tanque ChamacoEntrada del Tirol;Operacion Correcta;1/8/22;1;4;2023;7:48:00 a. m.;AM;2.073.058,00;2.237.491,00;62,2;36,7; MA 
SRM07;"Cond Tanq. Chaverri T 90 Linea I  (8"")";Macromedidor en mal estado;1/8/22;1;4;2023;12:30:00 p. m.;PM;;;;; MA 
SRM08;"Cond Tanq. Chaverri T90 Linea II  (8"")";Macromedidor en mal estado;1/8/22;1;4;2023;12:32:00 p. m.;PM;9.938.459,00;10.236.365,00;104,34;95,34; MA 
SRM09;"Chaverri cinlindrico 90 Final ( 8"" )";Linea fuera de Operación;1/8/22;1;4;2023;12:23:00 p. m.;PM;579.299,89;579.299,89;;  ; MA 
SRM42;"Conducción Noventa a Palmar (4"")";Macromedidor en mal estado;1/8/22;1;4;2023;12:07:00 p. m.;PM;861.960,74;861.960,74;14,68;  ; MA 
SRM05;"Vertedero Tanque Noventa (18"") (Intrusivo)";Macromedidor en mal estado;1/8/22;1;5;2023;12:10:00 p. m.;PM;;;;; MA 
;Iris Hernández;Operacion Correcta;1/8/22;1;5;2023;7:49:00 a. m.;AM;160.309,00;235.662,00;15,95;17,7; M1  
PEND;Derivación ASADA San Pedro de Barva;Macromedidor en mal estado;1/8/22;1;5;2023;;AM;;;;; M2  
BM09;Botho Steinvorth;Operacion Correcta;1/8/22;1;5;2023;7:56:00 a. m.;AM;2.977.055,50;3.082.340,50;35,7;37,89; MA 
BM08;Llegada de las 29 al Tanque Steinvorth;Operacion Correcta;1/8/22;1;5;2023;7:47:00 a. m.;AM;1.877.750,00;1.925.593,00;17,54;17,42; MA 
BM21;"Conducción Flores al Tirol (8"") Saliendo";Datos Irregulares;1/8/22;1;7;2023;8:19:00 a. m.;AM;5.123.958,90;5.318.026,20;93,93;115,81; MA 
;29 Catarata;Operacion Correcta;1/8/22;1;7;2023;10:10:00 a. m.;AM;88.880,00;137.217,00;17,12;18,14;
BM16;Arrieta;Operacion Correcta;1/8/22;1;8;2023;9:19:00 a. m.;AM;3.548.002,70;3.646.466,00;36,15;35,76; MA 
;La Anexa;Operacion Correcta;1/8/22;1;8;2023;9:16:00 a. m.;AM;109.722,00;122.346,00;0,71;1,76; M1 
BM03;Carlos Steinvorth;Operacion Correcta;1/8/22;1;8;2022;9:32:00 a. m.;AM;3.316.547,50;3.420.040,50;30,31;34,44; MA 
;29 A;Datos Irregulares;1/8/22;1;8;2022;10:46:00 a. m.;AM;93.025,00;93.025,00;;17,68; M1 
BM14;Sacramento;Operacion Correcta;1/8/22;1;8;2022;11:30:00 a. m.;AM;3.139.688,00;3.217.365,00;29,21;27,74; MA 
BM19;"Marin Cañas Electromagnetico 2""";Operacion Correcta;1/8/22;1;8;2022;10:47:00 a. m.;AM;194.817,00;197.255,00;0,8;1,51; MA 
BM13;"Llegada al Tanque Marin Cañas  ( 6"")";Operacion Correcta;1/8/22;1;8;2022;10:51:00 a. m.;AM;10.105.372,00;10.510.373,00;138,03;136,93; MA 
BM20;"Chorreras a San Isidro  II  (6"")  J";Operacion Correcta;1/8/22;1;8;2022;11:02:00 a. m.;AM;6.001.549,00;6.060.355,00;16,51;21,29; MA 
BM18;"Chorreras a San Isidro I  (6"")    J";Operacion Correcta;1/8/22;1;8;2022;11:07:00 a. m.;AM;7.973.372,00;7.973.391,00;10,3;14,15; MA 
BM15;"Marin Cañas Chorreras  ( 8"")";Operacion Correcta;1/8/22;1;8;2022;11:36:00 a. m.;AM;7.158.595,00;7.551.921,00;143,4;122; MA 
BM10;"El Higueron 8""  (6"")";Operacion Correcta;1/8/22;1;8;2022;11:39:00 a. m.;AM;6.225.710,00;6.418.299,00;70,09;35,04; MA 
BM11;"LA Gemela #1 (6"")";Operacion Correcta;1/8/22;1;8;2022;11:42:00 a. m.;AM;3.917.322,00;3.938.743,00;8,53;7,06; MA 
BM12;"LA Gemela #2  (6"")";Operacion Correcta;1/8/22;1;8;2022;11:44:00 a. m.;AM;5.830.948,00;6.022.436,00;128,89;59,55; MA 
BM06;Chorreras Naciente 350 mm  (Intrusivo);Macromedidor en mal estado;1/8/22;1;8;2022;12:34:00 p. m.;PM;;;107,63;143,34; M2 
SRM20;"Marin Cañas  Brasilia (4"") (en Tanque Brasilia)";Problema de energización;1/8/22;1;8;2022;;AM;806.892,00;;21,4;; MA 
SRM21;"Conducción Flores al Tirol (6"") Llegando";Operacion Correcta;1/8/22;1;8;2022;10:13:00 a. m.;AM;1.394.655,00;1.597.306,00;69,8;71,8; M1 
SRM24;"Purificador Chalet Ingreso  Sn Rafael (6"")";Operacion Correcta;1/8/22;1;8;2022;10:23:00 a. m.;AM;1.346.196,00;1.409.732,00;25,37;22,92; MA 
SRM23;"Purificador Chalet Salida  Sn Rafael (6"")";Operacion Correcta;1/8/22;1;8;2022;10:26:00 a. m.;AM;1.170.681,00;1.228.298,00;14,81;22,36; MA 
;Mata Plátano;Operacion Correcta;1/8/22;1;8;2022;8:03:00 a. m.;AM;59.668,57;79.987,59;3,88;4,05;
BM25;"Sacramento 3""";Operacion Correcta;1/8/22;1;8;2022;11:10:00 a. m.;AM;76.891,00;85.429,00;3,13;2,25;
SPM01;"Pozo Miraflores        ( 8"" )";Pozo Apagado;1/9/22;1;9;2022;1:32:00 p. m.;PM;3.000.556,00;3.003.537,00;  ;  ; MA 
HM26;"Pozo La Esperanza I A ( 6"" )";Operacion Correcta;1/9/22;1;9;2022;1:55:00 p. m.;PM;5.019.713,00;5.150.802,00;50,4;49,4; MA 
HM15;"Pozo La Esperanza II  ( 6"" )";Pozo Apagado;1/9/22;1;9;2022;1:47:00 p. m.;PM;4.293,00;4.296,00;  ;  ; MA 
HM07;Pozo Real Santamaría;Operacion Correcta;1/9/22;1;9;2022;2:04:00 p. m.;PM;16.383.779,00;16.569.135,00;71,52;70,72; MA 
HM17;"Pozo Trebol (8"")";Operacion Correcta;1/9/22;1;9;2022;2:41:00 p. m.;PM;3.834.004,00;4.017.110,00;68,5;73,8; MA 
HM10;"Pozo Monte Alegre ( 6"" )";Operacion Correcta;1/9/22;1;9;2022;2:16:00 p. m.;PM;825.447,64;863.127,05;25,66;25,69; MA 
HM12;"Pozo Granada ( 10"" )";Operacion Correcta;1/9/22;1;9;2022;2:30:00 p. m.;PM;3.739.501,00;3.822.605,00;36,4;38,1; MA 
HM21;"Pozo Aurora II  ( 4"" )";Pozo Apagado;1/9/22;1;9;2022;2:35:00 p. m.;PM;156.663,30;156.767,00;  ;  ; MA 
HM20;"Pozo Aurora III  ( 4"" )";Pozo Apagado;1/9/22;1;9;2022;2:38:00 p. m.;PM;135.775,73;135.775,73;  ;  ; MA 
HM11;"Pozo Malinches   I ( 6"" )";Operacion Correcta;1/9/22;1;9;2022;2:45:00 p. m.;PM;545.018,61;655.260,00;49,3;49,05; MA 
HM22;Medidor para venta de agua Malinches;Operacion Correcta;1/9/22;1;9;2022;2:44:00 p. m.;PM;960,67;960,67;  ;  ; MA 
HM14;"Pozo Malinches  II  ( 6"" )";Macromedidor en mal estado;2/9/22;2;9;2022;12:46:00 p. m.;PM;365.488,22;385.128,70;81,4;81,64; M2 
HM06;"Pozo San Vicente        ( 10"" )";Pozo Apagado;1/9/22;1;9;2022;11:24:00 a. m.;AM;7.651.318,00;7.661.920,00;  ;50,65; MA 
HM18;"Pozo Claretiano         ( 10"" )";Operacion Correcta;1/9/22;1;9;2022;1:47:00 p. m.;PM;5.529.638,00;5.659.022,00;48;49; MA 
HM19;"Pozo Boruca (8"")";Operacion Correcta;1/9/22;1;9;2022;1:37:00 p. m.;PM;159.967,94;222.193,10;23,27;23,42; MA 
BM17;"Pozo Malinches Real  ( 8"" )";Pozo Apagado;1/9/22;1;9;2022;1:28:00 p. m.;PM;1.173.275,00;1.173.335,20;  ;  ; MA 
SRM28;"Pozo Los Altos I  ( 4"" )";Pozo Apagado;1/9/22;1;9;2022;1:45:00 p. m.;PM;303.058,00;303.058,00;  ;  ; MA 
SRM37;Pozo Los Altos II ;Pozo Apagado;1/9/22;1;9;2022;1:52:00 p. m.;PM;1.767.096,10;1.767.096,10;  ;  ; MA 
SRM32;"Pozo Matasanos      ( 4"" )";Pozo Apagado;1/9/22;1;9;2022;11:01:00 a. m.;AM;443.894,00;443.894,00;  ;  ; MA 
SRM26;Pozo Joya 1;Pozo Apagado;1/9/22;1;9;2022;1:20:00 p. m.;PM;504.358,43;504.358,43;  ;  ; MA 
SRM33;Pozo Joya 2;Pozo Apagado;1/9/22;1;9;2022;1:20:00 p. m.;PM;3.315.609,50;3.315.609,50;  ;  ; MA 
HM13;"Pozo Joya 3 (8"")";Operacion Correcta;1/9/22;1;9;2022;11:42:00 a. m.;AM;2.348.885,00;2.348.888,00;  ;  ; MA 
SRM30;"Pozo Santiago ( 8"" )";Pozo Apagado;1/9/22;1;9;2022;11:54:00 a. m.;AM;1.542.826,00;1.550.564,00;  ;  ; MA 
SRM25;"Pozo Burial       ( 6"" )";Pozo Apagado;1/9/22;1;9;2022;11:47:00 a. m.;AM;1.544.028,00;1.546.952,00;  ;  ; MA 
SRM12;"Pozo Highland Ranch (3"")";Pozo Apagado;1/9/22;1;9;2022;8:42:00 a. m.;AM;612.217,00;617.388,00;  ;  ; MA 
SIM04;Pozo Santa Cruz I        ;Pozo Apagado;1/9/22;1;9;2022;8:10:00 a. m.;AM;1.643.329,00;1.647.543,90;  ;  ; MA 
SIM02;"Pozo Santa Cruz II (8"")";Macromedidor en mal estado;1/9/22;1;9;2022;8:20:00 a. m.;AM;;2.687,95;  ;  ; MA 
SIM12;"Mata Maiz Llegando al Tanque 4""";Operacion Correcta;1/9/22;1;9;2022;9:20:00 a. m.;AM;641.560,00;676.191,00;13,23;12,65; MA 
SIM13;"Mata Caña llegando al Tanque 4""";Operacion Correcta;1/9/22;1;9;2022;9:18:00 a. m.;AM;910.866,00;932.848,00;8,25;8,26; MA 
SIM14;"Limpieza Tanque Victoria 8""";Operacion Correcta;1/9/22;1;9;2022;9:21:00 a. m.;AM;19.829,00;19.829,00;;  ; MA 
SIM01;"Tanque Succion  tanque Victoria 6""";Operacion Correcta;1/9/22;1;9;2022;9:15:00 a. m.;AM;1.393.931,00;1.475.218,00;29,34;29,16; MA 
SIM09;"Rebombeo Chizos t. victoria 6""";Operacion Correcta;1/9/22;1;9;2022;9:14:00 a. m.;AM;828.864,28;828.949,00;  ;  ; MA 
SIM10;"Rebombeo Victoria  hacia el norte 4""";Operacion Correcta;1/9/22;1;9;2022;9:14:00 a. m.;AM;18.458,76;18.648,64;0,1;  ; MA 
PEND;"Victoria Saliendo 6""";Operacion Correcta;1/9/22;1;9;2022;9:13:00 a. m.;AM;1.567.634,00;1.625.669,00;35,14;33,56; MA 
